vehicle_id,vehicle_no,depot,hour,is_active,work_start,work_end,actual_work_hours,has_meal_time,has_break_time,service_area,depot_name
4,70보5604,동탄차고지,0,False,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,1,False,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,2,False,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,3,False,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,4,False,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,5,False,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,6,False,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,7,False,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,8,False,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,9,True,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,10,True,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,11,True,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,12,True,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,13,False,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,14,True,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,15,True,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,16,True,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,17,True,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,18,True,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,19,False,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,20,False,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,21,False,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,22,False,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
4,70보5604,동탄차고지,23,False,09:00:00,18:00:00,8.0,True,False,INSIDE_ONLY,
5,70보5607,,0,False,,,,,,BOTH,동탄차고지
5,70보5607,,1,False,,,,,,BOTH,동탄차고지
5,70보5607,,2,False,,,,,,BOTH,동탄차고지
5,70보5607,,3,False,,,,,,BOTH,동탄차고지
5,70보5607,,4,False,,,,,,BOTH,동탄차고지
5,70보5607,,5,False,,,,,,BOTH,동탄차고지
5,70보5607,,6,False,,,,,,BOTH,동탄차고지
5,70보5607,,7,False,,,,,,BOTH,동탄차고지
5,70보5607,,8,False,,,,,,BOTH,동탄차고지
5,70보5607,,9,False,,,,,,BOTH,동탄차고지
5,70보5607,,10,False,,,,,,BOTH,동탄차고지
5,70보5607,,11,False,,,,,,BOTH,동탄차고지
5,70보5607,,12,False,,,,,,BOTH,동탄차고지
5,70보5607,,13,False,,,,,,BOTH,동탄차고지
5,70보5607,,14,False,,,,,,BOTH,동탄차고지
5,70보5607,,15,False,,,,,,BOTH,동탄차고지
5,70보5607,,16,False,,,,,,BOTH,동탄차고지
5,70보5607,,17,False,,,,,,BOTH,동탄차고지
5,70보5607,,18,False,,,,,,BOTH,동탄차고지
5,70보5607,,19,False,,,,,,BOTH,동탄차고지
5,70보5607,,20,False,,,,,,BOTH,동탄차고지
5,70보5607,,21,False,,,,,,BOTH,동탄차고지
5,70보5607,,22,False,,,,,,BOTH,동탄차고지
5,70보5607,,23,False,,,,,,BOTH,동탄차고지
6,70보5610,향남차고지,0,False,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,1,False,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,2,False,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,3,False,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,4,False,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,5,False,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,6,True,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,7,True,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,8,True,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,9,True,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,10,True,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,11,False,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,12,True,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,13,True,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,14,True,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,15,True,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,16,False,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,17,False,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,18,False,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,19,False,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,20,False,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,21,False,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,22,False,06:00:00,15:00:00,8.0,True,False,BOTH,
6,70보5610,향남차고지,23,False,06:00:00,15:00:00,8.0,True,False,BOTH,
7,70보5616,,0,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,1,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,2,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,3,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,4,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,5,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,6,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,7,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,8,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,9,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,10,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,11,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,12,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,13,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,14,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,15,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,16,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,17,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,18,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,19,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,20,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,21,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,22,False,,,,,,INSIDE_ONLY,동탄차고지
7,70보5616,,23,False,,,,,,INSIDE_ONLY,동탄차고지
8,70보5630,남양차고지,0,True,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,1,False,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,2,True,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,3,True,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,4,True,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,5,True,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,6,True,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,7,False,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,8,False,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,9,False,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,10,False,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,11,False,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,12,False,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,13,False,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,14,False,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,15,False,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,16,False,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,17,False,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,18,False,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,19,False,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,20,False,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,21,True,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,22,True,21:00:00,06:00:00,8.0,True,False,BOTH,
8,70보5630,남양차고지,23,True,21:00:00,06:00:00,8.0,True,False,BOTH,
9,70우6250,동탄차고지,0,False,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,1,False,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,2,False,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,3,False,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,4,False,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,5,False,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,6,False,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,7,False,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,8,False,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,9,False,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,10,False,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,11,False,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,12,False,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,13,True,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,14,True,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,15,True,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,16,True,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,17,False,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,18,True,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,19,True,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,20,True,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,21,True,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,22,True,13:00:00,23:00:00,9.0,True,False,BOTH,
9,70우6250,동탄차고지,23,True,13:00:00,23:00:00,9.0,True,False,BOTH,
10,70우6254,,0,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,1,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,2,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,3,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,4,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,5,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,6,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,7,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,8,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,9,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,10,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,11,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,12,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,13,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,14,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,15,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,16,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,17,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,18,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,19,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,20,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,21,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,22,False,,,,,,INSIDE_ONLY,향남차고지
10,70우6254,,23,False,,,,,,INSIDE_ONLY,향남차고지
11,714머8614,,0,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,1,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,2,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,3,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,4,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,5,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,6,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,7,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,8,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,9,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,10,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,11,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,12,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,13,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,14,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,15,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,16,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,17,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,18,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,19,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,20,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,21,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,22,False,,,,,,INSIDE_ONLY,동탄차고지
11,714머8614,,23,False,,,,,,INSIDE_ONLY,동탄차고지
12,714머8632,,0,False,,,,,,BOTH,동탄차고지
12,714머8632,,1,False,,,,,,BOTH,동탄차고지
12,714머8632,,2,False,,,,,,BOTH,동탄차고지
12,714머8632,,3,False,,,,,,BOTH,동탄차고지
12,714머8632,,4,False,,,,,,BOTH,동탄차고지
12,714머8632,,5,False,,,,,,BOTH,동탄차고지
12,714머8632,,6,False,,,,,,BOTH,동탄차고지
12,714머8632,,7,False,,,,,,BOTH,동탄차고지
12,714머8632,,8,False,,,,,,BOTH,동탄차고지
12,714머8632,,9,False,,,,,,BOTH,동탄차고지
12,714머8632,,10,False,,,,,,BOTH,동탄차고지
12,714머8632,,11,False,,,,,,BOTH,동탄차고지
12,714머8632,,12,False,,,,,,BOTH,동탄차고지
12,714머8632,,13,False,,,,,,BOTH,동탄차고지
12,714머8632,,14,False,,,,,,BOTH,동탄차고지
12,714머8632,,15,False,,,,,,BOTH,동탄차고지
12,714머8632,,16,False,,,,,,BOTH,동탄차고지
12,714머8632,,17,False,,,,,,BOTH,동탄차고지
12,714머8632,,18,False,,,,,,BOTH,동탄차고지
12,714머8632,,19,False,,,,,,BOTH,동탄차고지
12,714머8632,,20,False,,,,,,BOTH,동탄차고지
12,714머8632,,21,False,,,,,,BOTH,동탄차고지
12,714머8632,,22,False,,,,,,BOTH,동탄차고지
12,714머8632,,23,False,,,,,,BOTH,동탄차고지
13,714머8648,,0,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,1,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,2,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,3,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,4,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,5,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,6,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,7,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,8,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,9,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,10,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,11,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,12,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,13,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,14,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,15,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,16,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,17,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,18,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,19,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,20,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,21,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,22,False,,,,,,INSIDE_ONLY,봉담차고지
13,714머8648,,23,False,,,,,,INSIDE_ONLY,봉담차고지
14,714머8651,향남차고지,0,False,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,1,False,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,2,False,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,3,False,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,4,False,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,5,False,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,6,False,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,7,False,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,8,False,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,9,False,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,10,False,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,11,False,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,12,False,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,13,True,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,14,True,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,15,True,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,16,True,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,17,True,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,18,False,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,19,True,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,20,True,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,21,True,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,22,True,13:00:00,22:00:00,8.0,True,False,BOTH,
14,714머8651,향남차고지,23,False,13:00:00,22:00:00,8.0,True,False,BOTH,
15,714머8653,동탄차고지,0,False,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,1,False,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,2,False,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,3,False,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,4,False,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,5,False,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,6,False,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,7,False,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,8,True,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,9,True,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,10,True,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,11,True,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,12,True,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,13,False,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,14,True,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,15,True,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,16,True,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,17,True,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
15,714머8653,동탄차고지,18,False,08:00:00,17:00:00,8.0,True,False,INSIDE_ONLY,
